,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Close,Close,Close,Close,Close,Close,High,High,High,High,High,High,Low,Low,Low,Low,Low,Low,Open,Open,Open,Open,Open,Open,Volume,Volume,Volume,Volume,Volume,Volume
2014-01-14,17.439868927001953,118.74529266357422,68.51753234863281,140.99322509765625,31.904592514038086,31.0189208984375,19.51392936706543,140.00999450683594,74.44999694824219,185.9199981689453,39.689998626708984,35.779998779296875,19.526071548461914,141.6999969482422,74.58000183105469,186.42999267578125,39.91999816894531,35.880001068115234,19.2021427154541,137.8000030517578,73.29000091552734,183.8800048828125,39.58000183105469,34.630001068115234,19.222143173217773,140.85000610351562,73.70999908447266,185.05999755859375,39.63999938964844,34.72999954223633,332561600,8441600,5996500,4619200,12801100,41623300
2014-01-15,17.790016174316406,119.26268005371094,68.36109161376953,142.3734893798828,31.960878372192383,31.868507385253906,19.90571403503418,140.6199951171875,74.27999877929688,187.74000549316406,39.7599983215332,36.7599983215332,20.007143020629883,141.0800018310547,75.0999984741211,188.64999389648438,39.939998626708984,36.790000915527344,19.7021427154541,140.13999938964844,74.25,185.49000549316406,39.58000183105469,35.849998474121094,19.768571853637695,140.3000030517578,74.30000305175781,185.82000732421875,39.83000183105469,35.900001525878906,391638800,3030800,7283900,4816500,12844900,44812600
2014-01-16,17.690750122070312,118.9148941040039,68.29666900634766,143.14698791503906,31.92068099975586,31.981218338012695,19.79464340209961,140.2100067138672,74.20999908447266,188.75999450683594,39.709999084472656,36.88999938964844,19.887500762939453,141.4499969482422,74.4000015258789,188.99000549316406,39.81999969482422,37.0,19.702857971191406,140.07000732421875,73.72000122070312,186.8000030517578,39.58000183105469,36.310001373291016,19.81785774230957,140.3300018310547,74.38999938964844,187.52999877929688,39.779998779296875,36.689998626708984,229278000,3062900,5597400,4770300,11063100,38018700
2014-01-17,17.257293701171875,119.12694549560547,68.08500671386719,144.15560913085938,31.57501792907715,31.539087295532227,19.309642791748047,140.4600067138672,73.9800033569336,190.08999633789062,39.279998779296875,36.380001068115234,19.716785430908203,141.0,74.62999725341797,190.80999755859375,39.75,36.83000183105469,19.282142639160156,139.75,73.68000030517578,187.86000061035156,39.279998779296875,36.150001525878906,19.695714950561523,140.0800018310547,74.43000030517578,188.0399932861328,39.720001220703125,36.83000183105469,426739600,3382700,6624800,7644600,13992700,46267500
2014-01-21,17.525409698486328,120.15316772460938,68.28746032714844,142.8967742919922,32.0894889831543,31.357017517089844,19.609642028808594,141.6699981689453,74.19999694824219,188.42999267578125,39.91999816894531,36.16999816894531,19.645357131958008,142.4600067138672,74.87999725341797,190.38999938964844,39.91999816894531,36.81999969482422,19.30071449279785,140.80999755859375,73.30000305175781,186.7899932861328,39.529998779296875,36.060001373291016,19.32107162475586,141.4600067138672,73.98999786376953,190.22999572753906,39.63999938964844,36.81999969482422,328526800,3240600,7507100,11076300,17579000,31567300
2014-01-22,17.603290557861328,122.443115234375,69.30901336669922,138.2101287841797,32.07341384887695,31.148958206176758,19.69678497314453,144.3699951171875,75.30999755859375,182.25,39.900001525878906,35.93000030517578,19.903213500976562,144.57000732421875,75.43000030517578,183.5,40.09000015258789,36.31999969482422,19.56464195251465,141.8699951171875,74.05000305175781,179.6699981689453,39.75,35.75,19.675357818603516,142.30999755859375,74.08000183105469,181.27999877929688,39.9900016784668,36.2599983215332,379985200,4388700,6795100,13796100,9841700,21904300
2014-01-23,17.752349853515625,119.84783935546875,68.83045196533203,138.57412719726562,31.54286766052246,31.261661529541016,19.863571166992188,141.30999755859375,74.79000091552734,182.72999572753906,39.2400016784668,36.060001373291016,19.875,143.88999938964844,74.94999694824219,183.72000122070312,39.63999938964844,36.130001068115234,19.457500457763672,141.10000610351562,74.1500015258789,180.7100067138672,39.119998931884766,35.52000045776367,19.640714645385742,143.10000610351562,74.52999877929688,181.42999267578125,39.61000061035156,36.09000015258789,403239200,4491400,6280900,6973900,14828100,43954000
2014-01-24,17.429658889770508,115.89559936523438,66.92539978027344,136.23080444335938,31.221349716186523,31.911853790283203,19.502500534057617,136.64999389648438,72.72000122070312,179.63999938964844,38.84000015258789,36.810001373291016,19.843570709228516,140.47000122070312,74.2300033569336,182.80999755859375,39.25,37.54999923706055,19.45535659790039,136.32000732421875,72.72000122070312,179.63999938964844,38.81999969482422,36.529998779296875,19.785715103149414,140.39999389648438,74.0999984741211,181.25,39.08000183105469,37.45000076293945,429354800,5856800,7334900,6890600,16507500,76395500
2014-01-27,17.5710506439209,116.49778747558594,66.49285125732422,134.91127014160156,31.132911682128906,31.23565673828125,19.660715103149414,137.36000061035156,72.25,177.89999389648438,38.72999954223633,36.029998779296875,19.814285278320312,138.4600067138672,72.91000366210938,179.64999389648438,38.97999954223633,36.88999938964844,19.491071701049805,135.64999389648438,71.72000122070312,177.66000366210938,38.709999084472656,35.97999954223633,19.645357131958008,136.6999969482422,72.47000122070312,179.61000061035156,38.81999969482422,36.869998931884766,554878800,5057800,7415100,5208600,14601900,44420800
2014-01-28,16.166645050048828,116.2687759399414,67.07264709472656,134.114990234375,31.24545669555664,31.443714141845703,18.089284896850586,137.08999633789062,72.87999725341797,176.85000610351562,38.869998931884766,36.27000045776367,18.39285659790039,138.08999633789062,73.0,178.4499969482422,39.08000183105469,36.38999938964844,17.931072235107422,136.44000244140625,72.23999786376953,176.16000366210938,38.619998931884766,35.75,18.170000076293945,137.61000061035156,72.26000213623047,178.0500030517578,38.77000045776367,36.119998931884766,1065523200,4606200,5508400,5333300,8915500,36205500
2014-01-29,15.98311710357666,110.06904602050781,65.64615631103516,133.7737274169922,30.465723037719727,31.781824111938477,17.883928298950195,129.77999877929688,71.33000183105469,176.39999389648438,37.900001525878906,36.65999984741211,18.120357513427734,131.75999450683594,72.23999786376953,178.52999877929688,38.56999969482422,36.880001068115234,17.807857513427734,128.07000732421875,71.12000274658203,175.88999938964844,37.81999969482422,35.900001525878906,17.998214721679688,131.6999969482422,71.97000122070312,175.97999572753906,38.56999969482422,35.97999954223633,502810000,15993400,8604800,4970900,23776100,52745900
2014-01-30,15.952156066894531,107.31262969970703,67.38556671142578,134.50173950195312,30.68275260925293,31.95520782470703,17.849285125732422,126.52999877929688,73.22000122070312,177.36000061035156,38.16999816894531,36.86000061035156,18.089284896850586,131.6999969482422,73.62999725341797,177.86000061035156,38.40999984741211,36.880001068115234,17.739286422729492,125.19999694824219,72.0,176.36000061035156,38.0,36.22999954223633,17.947856903076172,131.6999969482422,72.08999633789062,177.1699981689453,38.0,36.790000915527344,678501600,10406200,7550500,4853700,13662000,35036300
2014-01-31,15.978328704833984,106.23551940917969,66.82415771484375,133.98605346679688,30.401409149169922,32.80480194091797,17.878570556640625,125.26000213623047,72.61000061035156,176.67999267578125,37.81999969482422,37.84000015258789,17.911785125732422,126.87000274658203,73.31999969482422,177.83999633789062,38.15999984741211,37.88999938964844,17.626785278320312,123.08000183105469,71.80000305175781,175.33999633789062,37.720001220703125,36.560001373291016,17.684999465942383,124.45999908447266,72.19999694824219,176.11000061035156,37.95000076293945,36.95000076293945,464797200,9732700,7748500,5193400,16185000,93162300
2014-02-03,16.008010864257812,104.3866195678711,64.41293334960938,131.1195068359375,29.90302848815918,31.625782012939453,17.911785125732422,123.08000183105469,69.98999786376953,172.89999389648438,37.20000076293945,36.47999954223633,18.133214950561523,126.5199966430664,72.7300033569336,176.02000427246094,38.02000045776367,37.9900016784668,17.832143783569336,122.75,69.8499984741211,172.72000122070312,37.099998474121094,36.43000030517578,17.95035743713379,124.23999786376953,72.66000366210938,176.02000427246094,38.02000045776367,37.7400016784668,401464000,9309600,11964800,7186800,23164900,64063100
2014-02-04,16.23973846435547,103.50458526611328,65.38847351074219,131.073974609375,30.128108978271484,31.513076782226562,18.171072006225586,122.04000091552734,71.05000305175781,172.83999633789062,37.47999954223633,36.349998474121094,18.19499969482422,123.80000305175781,71.25,173.75,37.54999923706055,37.189998626708984,17.95571517944336,120.52999877929688,69.87999725341797,172.36000061035156,37.209999084472656,36.25,18.066070556640625,123.06999969482422,70.94000244140625,173.52999877929688,37.439998626708984,36.970001220703125,376681200,9304100,11278800,4349800,17759700,54697900
2014-02-05,16.36102867126465,102.96179962158203,66.04190063476562,132.13568115234375,30.232603073120117,31.0535945892334,18.306785583496094,121.4000015258789,71.76000213623047,174.24000549316406,37.61000061035156,35.81999969482422,18.402856826782227,121.94000244140625,72.05000305175781,174.97000122070312,37.720001220703125,36.470001220703125,18.08035659790039,118.7699966430664,70.37000274658203,172.19000244140625,37.380001068115234,35.79999923706055,18.091428756713867,121.0,72.05000305175781,172.19000244140625,37.4900016784668,36.290000915527344,328344800,9689100,11573300,4712300,13665200,55814400
2014-02-06,16.45639419555664,104.03889465332031,69.53909301757812,133.1879425048828,30.57022476196289,31.365680694580078,18.30392837524414,122.66999816894531,75.55999755859375,174.6699981689453,38.029998779296875,36.18000030517578,18.339284896850586,122.72000122070312,76.7300033569336,174.85000610351562,38.939998626708984,36.25,18.136072158813477,121.51000213623047,74.77999877929688,173.7899932861328,37.91999816894531,35.689998626708984,18.216428756713867,121.79000091552734,75.61000061035156,173.97000122070312,38.7599983215332,35.79999923706055,257765200,6738800,19821900,4292200,22661500,35351800
2014-02-07,16.68662452697754,107.72821044921875,69.64031982421875,135.15525817871094,30.505916595458984,31.695133209228516,18.559999465942383,127.0199966430664,75.66999816894531,177.25,37.95000076293945,36.560001373291016,18.676071166992188,127.20999908447266,75.69999694824219,177.55999755859375,38.349998474121094,36.59000015258789,18.47785758972168,123.6500015258789,74.61000061035156,175.07000732421875,37.869998931884766,36.0099983215332,18.62071418762207,123.75,75.08000183105469,175.63999938964844,38.16999816894531,36.31999969482422,370280400,8906300,11480100,4692900,20389000,33260500
2014-02-10,16.985557556152344,107.84695434570312,70.91956329345703,135.07135009765625,31.00429344177246,31.9032039642334,18.892499923706055,127.16000366210938,77.05999755859375,177.13999938964844,38.56999969482422,36.79999923706055,18.999643325805664,128.97000122070312,77.30999755859375,177.64999389648438,38.619998931884766,36.79999923706055,18.5,126.3499984741211,75.56999969482422,176.25,37.84000015258789,36.290000915527344,18.523571014404297,128.9600067138672,75.66999816894531,176.97000122070312,38.06999969482422,36.630001068115234,345559200,8173500,8781600,3540400,20877200,26767000
2014-02-11,17.209360122680664,110.39132690429688,71.59140014648438,137.02342224121094,31.06057357788086,32.22395706176758,19.141427993774414,130.16000366210938,77.79000091552734,179.6999969482422,38.63999938964844,37.16999816894531,19.20535659790039,130.69000244140625,77.91999816894531,180.38999938964844,38.779998779296875,37.2599983215332,18.910715103149414,127.45999908447266,77.11000061035156,176.8000030517578,38.5099983215332,36.86000061035156,18.95035743713379,127.6500015258789,77.1500015258789,176.80999755859375,38.66999816894531,36.880001068115234,282256800,7874000,8186200,4647300,15361300,32141400
2014-02-12,17.20807647705078,109.28255462646484,71.70183563232422,137.43516540527344,30.9560604095459,32.484039306640625,19.139999389648438,128.1300048828125,77.91000366210938,180.24000549316406,38.5099983215332,37.470001220703125,19.270000457763672,130.5500030517578,78.01000213623047,181.25,38.91999816894531,37.599998474121094,19.04428482055664,128.0,77.63999938964844,179.25999450683594,38.400001525878906,37.29999923706055,19.176786422729492,130.2899932861328,77.66000366210938,179.52000427246094,38.849998474121094,37.349998474121094,308100800,5798800,6329500,3983000,10633400,27051800
2014-02-13,17.4813289642334,110.45100402832031,71.692626953125,138.65513610839844,31.068603515625,32.605411529541016,19.443927764892578,129.5,77.9000015258789,181.83999633789062,38.650001525878906,37.61000061035156,19.45892906188965,129.94000244140625,78.23999786376953,182.36000061035156,38.7599983215332,37.86000061035156,19.078571319580078,127.05999755859375,77.19999694824219,177.86000061035156,38.130001068115234,37.33000183105469,19.094999313354492,127.05999755859375,77.5199966430664,178.22000122070312,38.130001068115234,37.33000183105469,307398000,4203400,5955400,4482000,10435600,37635500
2014-02-14,17.467201232910156,111.01394653320312,72.91665649414062,140.06581115722656,31.293676376342773,32.614070892333984,19.42821502685547,130.16000366210938,79.2300033569336,183.69000244140625,38.93000030517578,37.619998931884766,19.499286651611328,130.41000366210938,79.47000122070312,184.42999267578125,39.02000045776367,37.779998779296875,19.328927993774414,128.02000427246094,77.7699966430664,180.99000549316406,38.27000045776367,37.33000183105469,19.37392807006836,129.08999633789062,77.87999725341797,181.25999450683594,38.599998474121094,37.38999938964844,272924400,4807700,7001100,4659900,16030100,31407500
2014-02-18,17.53141975402832,111.41480255126953,73.23876953125,139.68455505371094,30.120058059692383,32.683956146240234,19.499643325805664,130.6300048828125,79.58000183105469,183.19000244140625,37.470001220703125,37.41999816894531,19.68535804748535,130.94000244140625,80.0,184.0,38.11000061035156,37.779998779296875,19.48607063293457,129.60000610351562,79.43000030517578,182.32000732421875,37.2599983215332,37.40999984741211,19.5,130.1300048828125,79.5,183.17999267578125,37.97999954223633,37.630001068115234,260251600,4645300,6136500,4435200,46098500,32834000
